date,time,size,r_version,r_arch,r_os,package,version,country,ip_id
2021-08-28,05:32:35,71455,4.1.1,x86_64,mingw32,healthyR.ai,0.0.1,NA,3
2021-08-28,05:32:35,4191226,4.1.1,x86_64,mingw32,healthyR.data,1.0.1,NA,3
2021-08-28,05:32:36,579707,4.1.1,x86_64,mingw32,healthyR.ts,0.1.3,NA,3
2021-08-28,05:32:36,50883,4.1.1,x86_64,mingw32,healthyverse,1.0.1,NA,3
2021-08-28,12:26:06,14524,NA,NA,NA,healthyverse,1.0.1,US,3701
2021-08-28,12:26:00,14534,NA,NA,NA,healthyverse,1.0.1,US,650
2021-08-28,12:25:56,14533,NA,NA,NA,healthyverse,1.0.1,US,3765
2021-08-28,12:27:05,50841,NA,NA,NA,healthyverse,1.0.1,US,908
2021-08-28,12:27:05,50840,NA,NA,NA,healthyverse,1.0.1,US,908
2021-08-28,18:38:56,576876,NA,NA,NA,healthyR.ts,0.1.3,US,908
2021-08-28,18:38:56,531,NA,NA,NA,healthyR.ts,0.1.3,US,908
2021-08-28,18:38:56,43661,NA,NA,NA,healthyR.ts,0.1.3,US,908
2021-08-28,12:50:32,579567,NA,NA,NA,healthyR.ts,0.1.3,US,908
2021-08-28,12:50:32,193978,NA,NA,NA,healthyR.ts,0.1.3,US,908
2021-08-28,12:50:32,528,NA,NA,NA,healthyR.ts,0.1.3,US,908
2021-08-28,13:13:16,4191232,4.1.1,x86_64,mingw32,healthyR.data,1.0.1,US,8236
2021-08-28,13:13:34,4193324,NA,NA,NA,healthyR.data,1.0.1,US,1727
2021-08-28,13:13:37,4202694,NA,NA,NA,healthyR.data,1.0.1,US,1501
2021-08-28,14:03:44,528,NA,NA,NA,healthyR.ts,0.1.3,US,908
2021-08-28,14:03:44,62485,NA,NA,NA,healthyR.ts,0.1.3,US,908
2021-08-28,14:02:28,14701,NA,NA,NA,healthyR,0.1.6,US,908
2021-08-28,14:03:44,579567,NA,NA,NA,healthyR.ts,0.1.3,US,908
2021-08-28,14:07:00,71273,NA,NA,NA,healthyR.ai,0.0.1,US,908
2021-08-28,14:07:00,527,NA,NA,NA,healthyR.ai,0.0.1,US,908
2021-08-28,14:07:00,71272,NA,NA,NA,healthyR.ai,0.0.1,US,908
2021-08-28,14:07:16,3248098,NA,NA,NA,healthyR,0.1.6,US,908
2021-08-28,14:07:16,14701,NA,NA,NA,healthyR,0.1.6,US,908
2021-08-28,14:07:16,530,NA,NA,NA,healthyR,0.1.6,US,908
2021-08-28,10:19:59,3248213,NA,NA,NA,healthyR,0.1.6,US,908
2021-08-28,10:19:59,530,NA,NA,NA,healthyR,0.1.6,US,908
2021-08-28,10:19:59,42213,NA,NA,NA,healthyR,0.1.6,US,908
2021-08-28,10:22:21,66932,NA,NA,NA,healthyR.ai,0.0.1,US,2276
2021-08-28,10:22:22,2202605,NA,NA,NA,healthyR.data,1.0.1,US,2276
2021-08-28,10:22:33,2140341,NA,NA,NA,healthyR,0.1.6,US,2276
2021-08-28,15:53:08,47147,NA,NA,NA,healthyverse,1.0.1,US,908
2021-08-28,15:53:08,47146,NA,NA,NA,healthyverse,1.0.1,US,908
2021-08-28,15:53:08,529,NA,NA,NA,healthyverse,1.0.1,US,908
2021-08-28,07:54:58,527,NA,NA,NA,healthyR.ai,0.0.1,US,908
2021-08-28,07:54:58,71455,NA,NA,NA,healthyR.ai,0.0.1,US,908
2021-08-28,07:54:58,71454,NA,NA,NA,healthyR.ai,0.0.1,US,908
2021-08-28,16:56:26,4190120,3.6.1,x86_64,mingw32,healthyR.data,1.0.1,US,17417
2021-08-28,18:01:00,16872,3.6.1,x86_64,mingw32,healthyverse,1.0.1,US,17417
2021-08-28,18:00:59,2914331,3.6.1,x86_64,mingw32,healthyR,0.1.6,US,17417
2021-08-28,18:00:59,53570,3.6.1,x86_64,mingw32,healthyR.ai,0.0.1,US,17417
2021-08-28,18:00:59,572361,3.6.1,x86_64,mingw32,healthyR.ts,0.1.3,US,17417
2021-08-28,12:45:00,14701,NA,NA,NA,healthyR,0.1.6,US,908
2021-08-28,12:45:00,530,NA,NA,NA,healthyR,0.1.6,US,908
2021-08-28,12:45:00,3248088,NA,NA,NA,healthyR,0.1.6,US,908
2021-08-28,13:04:14,526,NA,NA,NA,healthyverse,1.0.1,US,908
2021-08-28,13:04:14,50840,NA,NA,NA,healthyverse,1.0.1,US,908
2021-08-28,13:04:14,50841,NA,NA,NA,healthyverse,1.0.1,US,908
2021-08-28,19:56:30,4186647,NA,NA,NA,healthyR.data,1.0.1,US,908
2021-08-28,19:56:30,533,NA,NA,NA,healthyR.data,1.0.1,US,908
2021-08-28,19:56:30,180031,NA,NA,NA,healthyR.data,1.0.1,US,908
2021-08-28,12:10:46,4192329,4.0.5,x86_64,mingw32,healthyR.data,1.0.1,US,30196
2021-08-28,12:11:05,4191226,4.1.1,x86_64,mingw32,healthyR.data,1.0.1,US,30235
2021-08-28,12:11:23,14701,NA,NA,NA,healthyR.data,1.0.1,US,908
2021-08-28,12:11:23,4192329,NA,NA,NA,healthyR.data,1.0.1,US,908
2021-08-28,12:11:31,4203544,NA,NA,NA,healthyR.data,1.0.1,US,1727
2021-08-28,12:11:29,4194294,NA,NA,NA,healthyR.data,1.0.1,US,3061
2021-08-28,12:11:23,530,NA,NA,NA,healthyR.data,1.0.1,US,908
2021-08-28,15:49:22,14677,NA,NA,NA,healthyR.data,1.0.1,US,908
2021-08-28,15:49:23,4188587,NA,NA,NA,healthyR.data,1.0.1,US,908
2021-08-28,15:49:22,533,NA,NA,NA,healthyR.data,1.0.1,US,908
2021-08-28,17:48:04,66925,NA,NA,NA,healthyR.ai,0.0.1,US,908
2021-08-28,17:48:04,66926,NA,NA,NA,healthyR.ai,0.0.1,US,908
2021-08-28,17:48:04,530,NA,NA,NA,healthyR.ai,0.0.1,US,908
2021-08-28,18:18:26,14677,NA,NA,NA,healthyR,0.1.6,US,908
2021-08-28,18:18:26,533,NA,NA,NA,healthyR,0.1.6,US,908
2021-08-28,18:18:26,3241513,NA,NA,NA,healthyR,0.1.6,US,908
2021-08-28,20:43:23,47057,NA,NA,NA,healthyverse,1.0.1,US,908
2021-08-28,20:44:32,14701,NA,NA,NA,healthyR,0.1.6,US,908
2021-08-28,20:44:07,66984,NA,NA,NA,healthyR.ai,0.0.1,US,908
2021-08-28,20:44:07,66985,NA,NA,NA,healthyR.ai,0.0.1,US,908
2021-08-28,20:44:07,530,NA,NA,NA,healthyR.ai,0.0.1,US,908
2021-08-28,20:44:32,3242074,NA,NA,NA,healthyR,0.1.6,US,908
2021-08-28,20:44:32,533,NA,NA,NA,healthyR,0.1.6,US,908
2021-08-28,20:44:56,101581,NA,NA,NA,healthyR.ts,0.1.3,US,908
2021-08-28,20:44:56,577205,NA,NA,NA,healthyR.ts,0.1.3,US,908
2021-08-28,20:44:56,531,NA,NA,NA,healthyR.ts,0.1.3,US,908
2021-08-28,15:45:13,77226,NA,NA,NA,healthyR.ts,0.1.3,US,908
2021-08-28,15:45:13,531,NA,NA,NA,healthyR.ts,0.1.3,US,908
2021-08-28,15:45:13,576980,NA,NA,NA,healthyR.ts,0.1.3,US,908
2021-08-28,17:40:49,3241684,NA,NA,NA,healthyR,0.1.6,US,908
2021-08-28,17:40:49,533,NA,NA,NA,healthyR,0.1.6,US,908
2021-08-28,17:40:49,37869,NA,NA,NA,healthyR,0.1.6,US,908
2021-08-28,14:42:40,576875,NA,NA,NA,healthyR.ts,0.1.3,US,908
2021-08-28,14:42:40,92813,NA,NA,NA,healthyR.ts,0.1.3,US,908
2021-08-28,14:42:40,531,NA,NA,NA,healthyR.ts,0.1.3,US,908
2021-08-28,14:09:45,50841,NA,NA,NA,healthyverse,1.0.1,US,908
2021-08-28,14:09:45,50840,NA,NA,NA,healthyverse,1.0.1,US,908
2021-08-28,14:09:45,526,NA,NA,NA,healthyverse,1.0.1,US,908
2021-08-28,12:38:42,533,NA,NA,NA,healthyR.ai,0.0.1,US,908
2021-08-28,12:38:42,71273,NA,NA,NA,healthyR.ai,0.0.1,US,908
2021-08-28,12:38:42,71272,NA,NA,NA,healthyR.ai,0.0.1,US,908
2021-08-28,17:53:40,529,NA,NA,NA,healthyverse,1.0.1,US,908
2021-08-28,17:53:40,47147,NA,NA,NA,healthyverse,1.0.1,US,908
2021-08-28,17:53:40,47146,NA,NA,NA,healthyverse,1.0.1,US,908
2021-08-28,17:56:52,576980,NA,NA,NA,healthyR.ts,0.1.3,US,908
2021-08-28,17:56:52,531,NA,NA,NA,healthyR.ts,0.1.3,US,908
2021-08-28,17:56:52,50901,NA,NA,NA,healthyR.ts,0.1.3,US,908
2021-08-28,07:33:23,50883,NA,NA,NA,healthyverse,1.0.1,US,908
2021-08-28,07:33:23,526,NA,NA,NA,healthyverse,1.0.1,US,908
2021-08-28,07:33:23,50882,NA,NA,NA,healthyverse,1.0.1,US,908
2021-08-28,07:29:28,66925,NA,NA,NA,healthyR.ai,0.0.1,US,66
2021-08-28,07:29:29,2134036,NA,NA,NA,healthyR.data,1.0.1,US,66
2021-08-28,07:29:40,2147841,NA,NA,NA,healthyR,0.1.6,US,66
2021-08-28,07:29:33,52349,NA,NA,NA,healthyR.ts,0.1.3,US,908
2021-08-28,07:29:56,530,NA,NA,NA,healthyR,0.1.6,US,908
2021-08-28,07:29:56,3248212,NA,NA,NA,healthyR,0.1.6,US,908
2021-08-28,07:29:56,53797,NA,NA,NA,healthyR,0.1.6,US,908
2021-08-28,07:29:33,528,NA,NA,NA,healthyR.ts,0.1.3,US,908
2021-08-28,07:29:33,579707,NA,NA,NA,healthyR.ts,0.1.3,US,908
2021-08-28,09:31:10,71455,NA,NA,NA,healthyR.ai,0.0.1,US,908
2021-08-28,09:31:10,71454,NA,NA,NA,healthyR.ai,0.0.1,US,908
2021-08-28,09:31:10,527,NA,NA,NA,healthyR.ai,0.0.1,US,908
2021-08-28,09:33:08,579707,NA,NA,NA,healthyR.ts,0.1.3,US,908
2021-08-28,09:33:08,58141,NA,NA,NA,healthyR.ts,0.1.3,US,908
2021-08-28,09:33:08,528,NA,NA,NA,healthyR.ts,0.1.3,US,908
2021-08-28,13:28:44,527,NA,NA,NA,healthyR.ai,0.0.1,US,908
2021-08-28,13:28:44,71375,NA,NA,NA,healthyR.ai,0.0.1,US,908
2021-08-28,13:28:44,71374,NA,NA,NA,healthyR.ai,0.0.1,US,908
2021-08-28,14:15:52,579528,NA,NA,NA,healthyR.ts,0.1.3,US,908
2021-08-28,14:15:52,43661,NA,NA,NA,healthyR.ts,0.1.3,US,908
2021-08-28,14:15:52,534,NA,NA,NA,healthyR.ts,0.1.3,US,908
2021-08-28,15:07:24,529,NA,NA,NA,healthyverse,1.0.1,US,908
2021-08-28,15:07:24,47140,NA,NA,NA,healthyverse,1.0.1,US,908
2021-08-28,15:07:24,47141,NA,NA,NA,healthyverse,1.0.1,US,908
2021-08-28,14:02:28,530,NA,NA,NA,healthyR,0.1.6,US,908
2021-08-28,14:02:28,3248088,NA,NA,NA,healthyR,0.1.6,US,908
2021-08-28,13:57:30,4192328,NA,NA,NA,healthyR.data,1.0.1,US,908
2021-08-28,13:57:30,530,NA,NA,NA,healthyR.data,1.0.1,US,908
2021-08-28,13:57:30,14701,NA,NA,NA,healthyR.data,1.0.1,US,908
2021-08-28,20:39:47,3248213,4.1.1,x86_64,mingw32,healthyR,0.1.6,QA,921
2021-08-28,20:39:47,71455,4.1.1,x86_64,mingw32,healthyR.ai,0.0.1,QA,921
2021-08-28,20:39:50,4191226,4.1.1,x86_64,mingw32,healthyR.data,1.0.1,QA,921
2021-08-28,20:39:51,579707,4.1.1,x86_64,mingw32,healthyR.ts,0.1.3,QA,921
2021-08-28,20:39:52,50883,4.1.1,x86_64,mingw32,healthyverse,1.0.1,QA,921
2021-08-28,20:43:23,529,NA,NA,NA,healthyverse,1.0.1,US,908
2021-08-28,20:43:23,47056,NA,NA,NA,healthyverse,1.0.1,US,908
2021-08-28,12:27:05,526,NA,NA,NA,healthyverse,1.0.1,US,908
2021-08-28,18:13:58,47141,NA,NA,NA,healthyverse,1.0.1,US,908
2021-08-28,18:13:58,47140,NA,NA,NA,healthyverse,1.0.1,US,908
2021-08-28,18:13:58,529,NA,NA,NA,healthyverse,1.0.1,US,908
2021-08-28,18:17:53,530,NA,NA,NA,healthyR.ai,0.0.1,US,908
2021-08-28,18:17:53,66927,NA,NA,NA,healthyR.ai,0.0.1,US,908
2021-08-28,18:17:53,66926,NA,NA,NA,healthyR.ai,0.0.1,US,908
2021-08-28,10:13:01,50882,NA,NA,NA,healthyverse,1.0.1,US,908
2021-08-28,10:13:01,526,NA,NA,NA,healthyverse,1.0.1,US,908
2021-08-28,10:13:01,50883,NA,NA,NA,healthyverse,1.0.1,US,908
2021-08-28,19:38:05,576876,NA,NA,NA,healthyR.ts,0.1.3,US,2276
2021-08-28,19:38:06,47141,NA,NA,NA,healthyverse,1.0.1,US,2276
2021-08-28,13:09:58,14701,NA,NA,NA,healthyR.data,1.0.1,US,908
2021-08-28,13:09:58,530,NA,NA,NA,healthyR.data,1.0.1,US,908
2021-08-28,13:09:58,4190119,NA,NA,NA,healthyR.data,1.0.1,US,908
2021-08-28,13:12:49,4192335,4.0.5,x86_64,mingw32,healthyR.data,1.0.1,US,55725
2021-08-28,14:33:19,50895,NA,NA,NA,healthyverse,1.0.1,US,908
2021-08-28,14:33:19,526,NA,NA,NA,healthyverse,1.0.1,US,908
2021-08-28,14:33:19,50896,NA,NA,NA,healthyverse,1.0.1,US,908
2021-08-29,15:26:33,577699,NA,NA,NA,healthyR.ts,0.1.3,US,977
2021-08-29,15:26:39,577588,NA,NA,NA,healthyR.ts,0.1.3,US,977
2021-08-29,15:26:49,573020,NA,NA,NA,healthyR.ts,0.1.3,US,977
2021-08-29,02:08:50,572362,NA,NA,NA,healthyR.ts,0.1.3,US,6052
2021-08-29,02:08:52,579567,NA,NA,NA,healthyR.ts,0.1.3,US,6052
2021-08-29,02:08:57,589042,NA,NA,NA,healthyR.ts,0.1.2,US,6052
2021-08-29,02:08:56,579528,NA,NA,NA,healthyR.ts,0.1.3,US,2677
2021-08-29,09:57:52,71455,4.1.0,x86_64,mingw32,healthyR.ai,0.0.1,JP,17410
2021-08-29,08:36:19,4198006,NA,NA,NA,healthyR.data,1.0.1,US,5354
2021-08-29,08:36:20,4197793,NA,NA,NA,healthyR.data,1.0.1,US,5354
2021-08-29,08:36:21,4191226,NA,NA,NA,healthyR.data,1.0.1,US,5354
2021-08-29,08:36:24,4859361,NA,NA,NA,healthyR.data,1.0.1,US,4939
2021-08-29,08:36:25,4188588,NA,NA,NA,healthyR.data,1.0.1,US,4939
2021-08-29,08:36:23,4191272,NA,NA,NA,healthyR.data,1.0.1,US,5354
2021-08-29,08:36:23,4192329,NA,NA,NA,healthyR.data,1.0.1,US,5354
2021-08-29,03:51:17,1018822,NA,NA,NA,healthyR.data,1.0.1,US,3848
2021-08-29,03:51:37,14533,NA,NA,NA,healthyR.data,1.0.1,US,10636
2021-08-29,21:01:22,3248219,4.1.0,x86_64,mingw32,healthyR,0.1.6,NA,2
2021-08-29,21:01:23,71461,4.1.0,x86_64,mingw32,healthyR.ai,0.0.1,NA,2
2021-08-29,21:01:25,4191232,4.1.0,x86_64,mingw32,healthyR.data,1.0.1,NA,2
2021-08-29,21:01:27,579713,4.1.0,x86_64,mingw32,healthyR.ts,0.1.3,NA,2
2021-08-29,21:01:28,50889,4.1.0,x86_64,mingw32,healthyverse,1.0.1,NA,2
2021-08-29,10:00:40,3248213,4.1.0,x86_64,mingw32,healthyR,0.1.6,JP,17410
2021-08-29,10:00:40,579707,4.1.0,x86_64,mingw32,healthyR.ts,0.1.3,JP,17410
2021-08-29,10:00:41,50883,4.1.0,x86_64,mingw32,healthyverse,1.0.1,JP,17410
2021-08-30,10:14:43,589610,NA,NA,NA,healthyR.ts,0.1.2,US,21
2021-08-30,14:42:50,577537,4.0.3,x86_64,darwin17.0,healthyR.ts,0.1.3,MX,9770
2021-08-30,14:42:48,66862,4.0.3,x86_64,darwin17.0,healthyR.ai,0.0.1,MX,9780
2021-08-30,14:42:51,47055,4.0.3,x86_64,darwin17.0,healthyverse,1.0.1,MX,9770
2021-08-30,16:47:08,2914332,3.5.3,x86_64,mingw32,healthyR,0.1.6,US,4584
2021-08-30,16:47:10,53571,3.5.3,x86_64,mingw32,healthyR.ai,0.0.1,US,4584
2021-08-30,16:47:13,4859361,3.5.3,x86_64,mingw32,healthyR.data,1.0.1,US,4584
2021-08-30,16:47:14,572362,3.5.3,x86_64,mingw32,healthyR.ts,0.1.3,US,4584
2021-08-30,16:47:14,16873,3.5.3,x86_64,mingw32,healthyverse,1.0.1,US,4584
2021-08-30,22:38:35,577579,NA,NA,NA,healthyR.ts,0.1.3,NA,1
2021-08-30,22:38:35,47070,NA,NA,NA,healthyverse,1.0.1,NA,1
2021-08-30,22:38:32,3245862,NA,NA,NA,healthyR,0.1.6,NA,1
2021-08-30,22:10:06,53492,3.6.3,x86_64,linux-gnu,healthyR.ai,0.0.1,ES,706
2021-08-30,22:10:10,573091,3.6.3,x86_64,linux-gnu,healthyR.ts,0.1.3,ES,706
2021-08-30,22:10:05,2917834,3.6.3,x86_64,linux-gnu,healthyR,0.1.6,ES,706
2021-08-30,22:10:08,4865023,3.6.3,x86_64,linux-gnu,healthyR.data,1.0.1,ES,706
2021-08-30,22:10:10,16748,3.6.3,x86_64,linux-gnu,healthyverse,1.0.1,ES,706
2021-08-30,16:10:29,4192329,4.0.5,x86_64,mingw32,healthyR.data,1.0.1,US,52768
2021-08-30,16:10:39,4191232,4.1.1,x86_64,mingw32,healthyR.data,1.0.1,US,52798
2021-08-30,16:11:02,4193358,NA,NA,NA,healthyR.data,1.0.1,US,6061
2021-08-30,16:12:03,4203013,NA,NA,NA,healthyR.data,1.0.1,US,488
2021-08-30,02:27:02,53498,4.1.1,x86_64,linux-gnu,healthyR.ai,0.0.1,US,54469
2021-08-30,02:27:31,2917735,4.1.1,x86_64,linux-gnu,healthyR,0.1.6,US,54469
2021-08-30,02:27:32,16728,4.1.1,x86_64,linux-gnu,healthyverse,1.0.1,US,54469
2021-08-30,02:27:31,573208,4.1.1,x86_64,linux-gnu,healthyR.ts,0.1.3,US,54469
2021-08-30,18:11:48,4193469,NA,NA,NA,healthyR.data,1.0.1,US,5798
2021-08-30,08:08:45,3246696,4.0.3,x86_64,darwin17.0,healthyR,0.1.6,TH,29486
2021-08-30,08:08:49,4194214,4.0.3,x86_64,darwin17.0,healthyR.data,1.0.1,TH,29486
2021-08-30,19:14:44,4193595,NA,NA,NA,healthyR.data,1.0.1,US,1399
2021-08-30,19:10:34,4192335,4.0.5,x86_64,mingw32,healthyR.data,1.0.1,US,78809
2021-08-30,19:10:49,4191232,4.1.1,x86_64,mingw32,healthyR.data,1.0.1,GB,78818
2021-08-30,19:12:21,4202422,NA,NA,NA,healthyR.data,1.0.1,US,5817
2021-08-30,22:01:59,4865994,NA,NA,NA,healthyR.data,1.0.1,US,698
2021-08-30,22:01:59,572843,NA,NA,NA,healthyR.ts,0.1.3,US,698
2021-08-30,22:02:00,16743,NA,NA,NA,healthyverse,1.0.1,US,698
2021-08-30,22:01:57,2917468,NA,NA,NA,healthyR,0.1.6,US,698
2021-08-30,22:01:58,53485,NA,NA,NA,healthyR.ai,0.0.1,US,698
2021-08-30,04:05:33,14524,NA,NA,NA,healthyR.data,1.0.1,US,3953
2021-08-30,12:43:48,3248213,4.1.1,x86_64,mingw32,healthyR,0.1.6,SA,4642
2021-08-30,12:43:48,71455,4.1.1,x86_64,mingw32,healthyR.ai,0.0.1,SA,4642
2021-08-30,12:43:50,4191226,4.1.1,x86_64,mingw32,healthyR.data,1.0.1,SA,4642
2021-08-30,12:43:51,579707,4.1.1,x86_64,mingw32,healthyR.ts,0.1.3,SA,4642
2021-08-30,12:43:52,50883,4.1.1,x86_64,mingw32,healthyverse,1.0.1,SA,4642
2021-08-30,01:42:00,2914332,NA,NA,NA,healthyR,0.1.6,US,1927
2021-08-30,01:41:57,3241684,NA,NA,NA,healthyR,0.1.6,US,4121
2021-08-30,01:42:04,3241514,NA,NA,NA,healthyR,0.1.6,US,4146
2021-08-30,01:42:17,3248099,NA,NA,NA,healthyR,0.1.6,US,4063
2021-08-30,01:42:16,3248089,NA,NA,NA,healthyR,0.1.6,US,4196
2021-08-30,01:42:21,3242792,NA,NA,NA,healthyR,0.1.6,US,1966
2021-08-30,02:52:57,3248213,4.1.1,x86_64,mingw32,healthyR,0.1.6,NA,1
2021-08-30,02:52:58,71455,4.1.1,x86_64,mingw32,healthyR.ai,0.0.1,NA,1
2021-08-30,02:52:58,4191226,4.1.1,x86_64,mingw32,healthyR.data,1.0.1,NA,1
2021-08-30,02:52:59,579707,4.1.1,x86_64,mingw32,healthyR.ts,0.1.3,NA,1
2021-08-30,02:52:59,50883,4.1.1,x86_64,mingw32,healthyverse,1.0.1,NA,1
2021-08-30,22:38:33,66872,NA,NA,NA,healthyR.ai,0.0.1,NA,1
2021-08-30,22:38:34,4203925,NA,NA,NA,healthyR.data,1.0.1,NA,1
2021-08-30,15:30:58,3248219,4.1.0,x86_64,mingw32,healthyR,0.1.6,NA,1
2021-08-30,15:31:00,71461,4.1.0,x86_64,mingw32,healthyR.ai,0.0.1,NA,1
2021-08-30,15:31:00,4191232,4.1.0,x86_64,mingw32,healthyR.data,1.0.1,NA,1
2021-08-30,15:31:02,579713,4.1.0,x86_64,mingw32,healthyR.ts,0.1.3,NA,1
2021-08-30,15:31:03,50889,4.1.0,x86_64,mingw32,healthyverse,1.0.1,NA,1
2021-08-30,18:09:16,4192335,4.0.5,x86_64,mingw32,healthyR.data,1.0.1,US,99247
2021-08-30,18:10:15,4202694,NA,NA,NA,healthyR.data,1.0.1,US,488
2021-08-30,18:09:37,4191232,4.1.1,x86_64,mingw32,healthyR.data,1.0.1,GB,99280
2021-08-30,08:35:38,71455,4.1.1,x86_64,mingw32,healthyR.ai,0.0.1,IL,57394
2021-08-30,08:35:40,579707,4.1.1,x86_64,mingw32,healthyR.ts,0.1.3,IL,57394
2021-08-30,08:35:41,50883,4.1.1,x86_64,mingw32,healthyverse,1.0.1,IL,57394
2021-08-30,22:54:42,3248213,4.1.1,x86_64,mingw32,healthyR,0.1.6,US,14500
2021-08-30,22:54:42,71455,4.1.1,x86_64,mingw32,healthyR.ai,0.0.1,US,14500
2021-08-30,22:54:43,4191226,4.1.1,x86_64,mingw32,healthyR.data,1.0.1,US,14500
2021-08-30,22:54:43,579707,4.1.1,x86_64,mingw32,healthyR.ts,0.1.3,US,14500
2021-08-30,22:54:43,50883,4.1.1,x86_64,mingw32,healthyverse,1.0.1,US,14500
2021-08-30,02:19:33,53492,4.1.1,x86_64,linux-gnu,healthyR.ai,0.0.1,US,54469
2021-08-30,21:37:07,3245663,NA,NA,NA,healthyR,0.1.6,NA,1
2021-08-30,21:37:09,4203183,NA,NA,NA,healthyR.data,1.0.1,NA,1
2021-08-30,21:37:08,66854,NA,NA,NA,healthyR.ai,0.0.1,NA,1
2021-08-30,21:37:10,47033,NA,NA,NA,healthyverse,1.0.1,NA,1
2021-08-30,21:37:09,577434,NA,NA,NA,healthyR.ts,0.1.3,NA,1
2021-08-31,12:31:30,50911,NA,NA,NA,healthyverse,1.0.1,US,6
2021-08-31,12:31:30,50910,NA,NA,NA,healthyverse,1.0.1,US,6
2021-08-31,12:31:30,526,NA,NA,NA,healthyverse,1.0.1,US,6
2021-08-31,16:05:27,531,NA,NA,NA,healthyR.ts,0.1.3,US,6
2021-08-31,16:05:27,14701,NA,NA,NA,healthyR.ts,0.1.3,US,6
2021-08-31,16:05:27,577169,NA,NA,NA,healthyR.ts,0.1.3,US,6
2021-08-31,16:07:58,576875,NA,NA,NA,healthyR.ts,0.1.3,US,14555
2021-08-31,08:27:15,71455,4.1.1,x86_64,mingw32,healthyR.ai,0.0.1,DK,27975
2021-08-31,12:45:31,579419,NA,NA,NA,healthyR.ts,0.1.3,US,6
2021-08-31,12:45:30,528,NA,NA,NA,healthyR.ts,0.1.3,US,6
2021-08-31,12:45:31,19045,NA,NA,NA,healthyR.ts,0.1.3,US,6
2021-08-31,17:10:15,47147,NA,NA,NA,healthyverse,1.0.1,US,6
2021-08-31,17:10:15,529,NA,NA,NA,healthyverse,1.0.1,US,6
2021-08-31,17:10:15,47146,NA,NA,NA,healthyverse,1.0.1,US,6
2021-08-31,09:01:07,3248213,4.1.1,x86_64,mingw32,healthyR,0.1.6,SA,1432
2021-08-31,09:01:09,4191226,4.1.1,x86_64,mingw32,healthyR.data,1.0.1,SA,1432
2021-08-31,09:01:11,579707,4.1.1,x86_64,mingw32,healthyR.ts,0.1.3,SA,1432
2021-08-31,09:01:12,50883,4.1.1,x86_64,mingw32,healthyverse,1.0.1,SA,1432
2021-08-31,09:01:08,71455,4.1.1,x86_64,mingw32,healthyR.ai,0.0.1,SA,1432
2021-08-31,10:27:39,526,NA,NA,NA,healthyverse,1.0.1,US,6
2021-08-31,10:27:39,50826,NA,NA,NA,healthyverse,1.0.1,US,6
2021-08-31,10:27:39,50825,NA,NA,NA,healthyverse,1.0.1,US,6
2021-08-31,02:17:46,16873,NA,NA,NA,healthyverse,1.0.1,US,4702
2021-08-31,02:17:52,47147,NA,NA,NA,healthyverse,1.0.1,US,5748
2021-08-31,02:17:51,47141,NA,NA,NA,healthyverse,1.0.1,US,5988
2021-08-31,21:09:28,4192335,4.0.5,x86_64,mingw32,healthyR.data,1.0.1,US,55582
2021-08-31,21:09:53,4191226,4.1.1,x86_64,mingw32,healthyR.data,1.0.1,HK,55605
2021-08-31,21:10:12,4193219,NA,NA,NA,healthyR.data,1.0.1,US,1071
2021-08-31,21:10:11,4202702,NA,NA,NA,healthyR.data,1.0.1,US,1071
2021-08-31,14:10:47,4191232,4.1.1,x86_64,mingw32,healthyR.data,1.0.1,US,60835
2021-08-31,14:11:13,4204143,NA,NA,NA,healthyR.data,1.0.1,US,1071
2021-08-31,14:11:53,4193442,NA,NA,NA,healthyR.data,1.0.1,US,1071
2021-08-31,14:10:27,4192335,4.0.5,x86_64,mingw32,healthyR.data,1.0.1,US,60812
2021-08-31,17:06:21,531,NA,NA,NA,healthyR.ts,0.1.3,US,6
2021-08-31,17:06:21,576979,NA,NA,NA,healthyR.ts,0.1.3,US,6
2021-08-31,17:06:21,278617,NA,NA,NA,healthyR.ts,0.1.3,US,6
2021-08-31,16:30:54,3248213,4.1.1,x86_64,mingw32,healthyR,0.1.6,TW,133
2021-08-31,16:30:55,71455,4.1.1,x86_64,mingw32,healthyR.ai,0.0.1,TW,133
2021-08-31,16:30:57,4191226,4.1.1,x86_64,mingw32,healthyR.data,1.0.1,TW,133
2021-08-31,16:30:57,579707,4.1.1,x86_64,mingw32,healthyR.ts,0.1.3,TW,133
2021-08-31,16:30:57,50883,4.1.1,x86_64,mingw32,healthyverse,1.0.1,TW,133
2021-08-31,17:44:31,71461,NA,NA,NA,healthyR.ai,0.0.1,GB,47853
2021-08-31,17:44:32,4191226,NA,NA,NA,healthyR.data,1.0.1,GB,47853
2021-08-31,17:44:32,579713,NA,NA,NA,healthyR.ts,0.1.3,GB,47853
2021-08-31,17:44:32,3248213,NA,NA,NA,healthyR,0.1.6,GB,47853
2021-08-31,17:44:32,50889,NA,NA,NA,healthyverse,1.0.1,GB,47853
2021-08-31,21:34:59,66985,NA,NA,NA,healthyR.ai,0.0.1,US,6
2021-08-31,21:34:59,530,NA,NA,NA,healthyR.ai,0.0.1,US,6
2021-08-31,21:34:59,66984,NA,NA,NA,healthyR.ai,0.0.1,US,6
2021-08-31,21:35:02,577205,NA,NA,NA,healthyR.ts,0.1.3,US,6
